Date,Country,new_cases,new_cases_per_cap,new_cases_mean,mean_cases_per_cap,rate
2020-05-14,France,810,1.240932156369953,582.2857142857143,1.2797796797836487,-46.50216563853523
2020-05-15,France,636,0.9743615450015927,489.7142857142857,1.348720355137535,-61.470158480386644
2020-05-16,France,0,0,406.85714285714283,1.2159821976704492,-65.53727008712488
2020-05-17,France,63,0.09651694549544078,371.2857142857143,1.1783384003343589,-68.18460031827642
2020-05-18,France,358,0.5484613728153619,357.7142857142857,1.1455095073086987,-68.55851330989452
2020-05-19,France,882,1.351237236936171,369.14285714285717,1.1212161264697103,-66.27512398851476
2020-05-20,France,767,1.1750555110317948,502.2857142857143,0.8180960141994484,-11.212121212121206
2020-05-21,France,251,0.384535766973899,422.42857142857144,0.7696186821648903,-27.45338567222768
2020-05-22,France,403,0.6174020481692482,389.14285714285717,0.6732111663128684,-20.536756126021
2020-05-23,France,340,0.5208851026738074,437.7142857142857,0.6469480518923403,7.584269662921357
2020-05-24,France,15,0.02298022511796209,430.85714285714283,0.6144474477969367,16.04463255098114
2020-05-25,France,358,0.5484613728153619,430.85714285714283,0.6040516316721443,20.447284345047915
2020-05-26,France,-220,-0.33704330173011066,273.42857142857144,0.49221453609806215,-25.928792569659443
2020-05-27,France,191,0.29261486650205065,191.14285714285714,0.5311714891551789,-61.94539249146757
2020-05-28,France,3326,5.095481916156127,630.4285714285714,0.8064964719970484,49.239093676022996
2020-05-29,France,559,0.8563963893960539,652.7142857142857,0.7980703894537957,67.73127753303963
2020-05-30,France,1829,2.802055449383511,865.4285714285714,0.9982172072669037,97.7154046997389
2020-05-31,France,257,0.3937278570210838,900,1.019446558090164,108.88594164456235
2020-06-01,France,339,0.5193530876659432,897.2857142857143,1.0173673948652053,108.2559681697613
2020-06-02,France,-766,-1.173523496023931,819.2857142857143,0.8370273425109123,199.6342737722048
2020-06-03,France,352,0.5392692827681771,842.2857142857143,0.7916140404920825,340.6576980568013
2020-06-04,France,767,1.1750555110317948,476.7142857142857,0.8480797364962179,-24.38250623158849
2020-06-05,France,611,0.9360611698049892,484.14285714285717,0.8708411023273424,-25.826220179470337
2020-06-06,France,579,0.8870366895533367,305.57142857142856,0.8969947871044515,-64.69131726642456
2020-06-07,France,343,0.5254811476973998,317.85714285714283,0.9328877101458399,-64.68253968253968
2020-06-08,France,211,0.3232551666593334,299.57142857142856,0.9168015525632665,-66.61359656105716
2020-06-09,France,404,0.6189340631771123,466.7142857142857,0.9850856500566395,-43.03400174367917
2020-06-10,France,545,0.834948179285956,494.2857142857143,1.0238237438269187,-41.31614654002714
2020-06-11,France,425,0.6511063783422593,445.42857142857144,0.706368348268785,-6.562780940964936
2020-06-12,France,727,1.1137749107172294,462,0.7247525283631547,-4.5736205370315774
2020-06-13,France,526,0.8058398941365373,454.42857142857144,0.582165702988371,48.71435250116879
2020-06-14,France,407,0.6235301082007048,463.57142857142856,0.598580149501201,45.84269662921349
2020-06-15,France,152,0.2328662811953492,455.14285714285717,0.5781168061818729,51.93133047210302
2020-06-16,France,344,0.527013162705264,446.57142857142856,0.6995837103768153,-4.3158861340679575
2020-06-17,France,458,0.7016628736017758,434.14285714285717,0.7111832525792152,-12.167630057803462
2020-06-18,France,467,0.7154510086725531,440.14285714285717,0.6783543595535552,-1.1866581141757517
2020-06-19,France,811,1.242464171377817,452.14285714285717,0.7002402882373285,-2.133580705009271
2020-06-20,France,641,0.9820216200409134,468.57142857142856,0.7070249261292982,3.112228858849411
2020-06-21,France,284,0.4350922622334156,451,0.7005685771675851,-2.711864406779658
2020-06-22,France,373,0.571441597933324,482.57142857142856,0.7182961794014416,6.026365348399237
2020-06-23,France,517,0.7920517590657601,507.2857142857143,0.7306617291077736,13.5956493921945
2020-06-24,France,81,0.1240932156369953,453.42857142857144,0.6798863745614192,4.442250740375122
2020-06-25,France,0,0,386.7142857142857,0.6333787761084008,-12.138915936384295
2020-06-26,France,1588,2.4328398324882534,497.7142857142857,0.7275976990920453,10.078988941548179
2020-06-27,France,0,0,406.14285714285717,0.6700377066537212,-13.32317073170731
2020-06-28,France,-719,-1.1015187906543162,262.85714285714283,0.5468199281640769,-41.71681976560026
2020-06-29,France,2046,3.1345027060900295,501.85714285714283,0.7540796727994111,3.996447602131437
2020-06-30,France,541,0.8288201192544994,505.2857142857143,0.775637312552928,-0.39425513939735285
2020-07-01,France,918,1.40638977721928,624.8571428571429,0.8259749485256068,37.807183364839325
2020-07-02,France,659,1.0095978901824678,719,0.8469854400620294,85.92537864794976
2020-07-03,France,582,0.8916327345769292,575.2857142857143,0.8219260517191087,15.585533869115967
2020-07-04,France,0,0,575.2857142857143,0.751781650287615,41.64614843475203
2020-07-05,France,0,0,678,0.7207036315566567,157.93478260869568
2020-07-06,France,1375,2.1065206358131916,582.1428571428571,0.8303521342623615,15.997722744093366
2020-07-07,France,475,0.7277071287354663,572.7142857142857,0.8257560892387691,13.344642352275931
2020-07-08,France,0,0,441.57142857142856,0.8168922881218409,-29.332418838591686
2020-07-09,France,1284,1.9671072700975551,530.8571428571429,0.9573999502716662,-26.167295847407107
2020-07-10,France,659,1.0095978901824678,541.8571428571429,0.8557398115355387,-5.810777253538617
2020-07-11,France,0,0,541.8571428571429,0.8557398115355387,-5.810777253538617
2020-07-12,France,0,0,541.8571428571429,0.9344197251537042,-20.080067425200163
2020-07-13,France,1625,2.489524387779227,577.5714285714286,0.8883498452743611,-0.7852760736196291
2020-07-14,France,0,0,509.7142857142857,0.8291484081847539,-11.000249438762776
2020-07-15,France,928,1.4217099272979214,642.2857142857143,0.8302427046189427,45.454545454545475
2020-07-16,France,534,0.8180960141994504,535.1428571428571,0.8165639991915843,0.8073196986006336
2020-07-17,France,841,1.2884246216137412,561.1428571428571,0.8449062768370708,3.5591879778539295
2020-07-18,France,0,0,561.1428571428571,0.8449062768370708,3.5591879778539295
2020-07-19,France,0,0,561.1428571428571,0.8449062768370708,3.5591879778539295
2020-07-20,France,2080,3.18659121635741,626.1428571428571,0.9220541754473722,8.40959683403413
2020-07-21,France,584,0.8946967645926575,709.5714285714286,0.9339820065800286,39.209641255605376
2020-07-22,France,998,1.5289509778484112,719.5714285714286,1.0431927907120582,12.03291814946618
2020-07-23,France,1062,1.6269999383517162,795,1.0188994098730695,48.558462359850516
2020-07-24,France,1130,1.7311769588864776,836.2857142857143,1.070440771923356,49.03258655804482
2020-07-25,France,4,0.006128060031456558,836.8571428571429,1.0708784904970314,49.13441955193485
2020-07-26,France,0,0,836.8571428571429,1.0708784904970314,49.13441955193485
2020-07-27,France,2551,3.9081702850614195,904.1428571428571,1.1722103403029023,44.398813597992245
2020-07-28,France,725,1.1107108807015011,924.2857142857143,1.251546831781581,30.25971411314678
2020-07-29,France,0,0,781.7142857142857,1.1499961226888724,8.63609291244788
2020-07-30,France,1392,2.132564890946882,828.8571428571429,1.2438867567422602,4.258760107816716
2020-07-31,France,2728,4.179336941453372,1057.142857142857,1.4503804938736626,26.409292791253833
2020-08-01,France,1,0.0015320150078641395,1056.7142857142858,1.4504899235170814,26.271765107545242
2020-08-02,France,0,0,1056.7142857142858,1.4504899235170814,26.271765107545242
2020-08-03,France,0,0,692.2857142857143,1.2228762652058378,-23.431821772791903
2020-08-04,France,3378,5.175146696565063,1071.2857142857142,1.5286226889181527,15.904173106646047
2020-08-05,France,0,0,1071.2857142857142,1.4194119047861231,37.04312865497076
2020-08-06,France,2734,4.188529031500558,1263,1.6023782685824688,52.37849017580144
2020-08-07,France,3897,5.970262485646551,1430,1.9051700919224743,35.270270270270274
2020-08-08,France,1,0.0015320150078641395,1430,1.9048418029922176,35.32513181019331
2020-08-09,France,29,0.044428435228060045,1434.142857142857,1.9080152626513647,35.71718264161145
2020-08-10,France,4112,6.299645712337341,2021.5714285714287,2.0788349360282163,192.01403219149813
2020-08-11,France,6,0.009192090047184836,1539.857142857143,2.000155022410051,43.73916522202962
2020-08-12,France,4733,7.251027032220972,2216,2.518085524711549,106.85424723296441
2020-08-13,France,8,0.012256120062913116,1826.5714285714287,2.3666348982198366,44.62164913471328
2020-08-14,France,5559,8.516471428716752,2064,2.6764302187386497,44.33566433566433
2020-08-15,France,3310,5.070969676030302,2536.714285714286,3.038532908811681,77.3926073926074
2020-08-16,France,0,0,2532.5714285714284,3.038532908811681,76.59129395358103
2020-08-17,France,3568,5.46622954805925,2454.8571428571427,3.428977876530199,21.433114267542916
2020-08-18,France,1,0.0015320150078641395,2454.1428571428573,3.0594339707046845,59.37471008442343
2020-08-19,France,0,0,1778,3.0594339707046845,-19.76534296028881
2020-08-20,France,0,0,1776.857142857143,2.760253325597502,-2.7217268887846116
2020-08-21,France,15426,23.632863511312216,3186.4285714285716,4.02186768457362,54.381229235880404
2020-08-22,France,3602,5.5183180583266305,3228.1428571428573,4.415923830524961,27.256856450977086
2020-08-23,France,4897,7.50227749351069,3927.714285714286,4.948627334688006,55.08799638989171
2020-08-24,France,1955,2.995089340374393,3697.285714285714,4.7125875938335104,50.61103351955308
2020-08-25,France,3488,5.3436683474301185,4195.428571428572,5.093621612218006,70.95290761976831
2020-08-26,France,5472,8.383186123032571,4977.142857142857,5.174490118704548,179.92929455246664
2020-08-27,France,6111,9.3621437130577565,5850.142857142857,5.842339232489894,229.2410355362598
2020-08-28,France,7462,11.431895988682209,4712.428571428572,6.050583843915999,47.890607487110515
2020-08-29,France,0,0,4197.857142857143,5.688371724199548,30.039385759171573
2020-08-30,France,10866,16.64687507545174,5050.571428571428,6.877434229588958,28.588055575761977
2020-08-31,France,3173,4.861083619952915,5224.571428571428,6.834209520438505,41.30829566090954
2020-09-01,France,4982,7.632498769179143,5438,7.379278574307882,29.617270498501767
2020-09-02,France,7092,10.865050435772478,5669.428571428572,8.155353605434488,13.90929965556832
2020-09-03,France,7160,10.96922745630724,5819.285714285715,8.938869852313577,-0.5274596468950586
2020-09-04,France,9047,13.86013977614687,6045.714285714285,8.240818156944623,28.29296389486766
2020-09-05,France,0,0,6045.714285714285,7.846652581349864,44.01905734218137
2020-09-06,France,1,0.0015320150078641395,4493.571428571428,7.310885047171091,-11.028455054590712
2020-09-07,France,19906,30.49629074654356,6884,9.275256576183173,31.7620037186919
2020-09-08,France,6544,10.025506211462929,7107.142857142857,9.609673566471232,30.694057689276512
2020-09-09,France,9574,14.66751168529127,7461.714285714285,10.058553963775424,31.613163332157423
2020-09-10,France,8951,13.713066335391913,7717.571428571428,10.369334151085008,32.62059653860315
2020-09-11,France,9647,14.779348780865353,7803.285714285715,10.60843792195523,29.07136105860115
2020-09-12,France,921,1.4109858222428724,7934.857142857143,10.709222623544008,31.247637051039707
2020-09-13,France,82,0.12562523064485942,7946.428571428572,9.529133348914945,76.83993005881419
2020-09-14,France,22977,35.201108835694335,8385.142857142857,11.69627800718219,21.80625881962314
2020-09-15,France,8035,12.30974058818836,8598.142857142857,12.03036670853999,20.97889447236181
2020-09-16,France,9964,15.264997538358285,8653.857142857143,12.344648644438978,15.976795833971522
2020-09-17,France,10397,15.928360036763458,8860.42857142857,12.69887240018585,14.808507487551589
2020-09-18,France,13155,20.153657428452753,9361.57142857143,13.148409375350557,19.969609871299642
2020-09-19,France,193,0.2956788965177789,9257.57142857143,13.169529296530397,16.669667290796493
2020-09-20,France,0,0,9245.857142857143,13.16941986688698,16.3523595505618
2020-09-21,France,29237,44.79152278492384,10140.142857142857,14.190507869628428,20.929875971105357
2020-09-22,France,10299,15.778222565992772,10463.57142857143,14.601416180666273,21.695715021516286
2020-09-23,France,1306,2.0008116002705663,9226.714285714286,13.69665188887908,6.619674133747135
2020-09-24,France,27833,42.640573713882596,11717.57142857143,15.762902415914128,32.24610225239026
2020-09-25,France,16132,24.714466106864297,12142.857142857143,16.472553653485484,29.70960308861454
2020-09-26,France,33,0.0505564952595166,12120,16.37538013012953,30.919864821073084
2020-09-27,France,19,0.02910828514941865,12122.714285714286,16.36848606259414,31.115094018942848
2020-09-28,France,25507,39.0771068055906,11589.857142857143,16.645343060443874,14.296783646327897
2020-09-29,France,12041,18.446992709692104,11838.714285714286,17.083718211979853,13.142194006416815
2020-09-30,France,14010,21.463530260176594,13653.57142857143,17.52647054925259,47.97869540309969
2020-10-01,France,12955,19.847254426879925,11528.142857142857,17.806391577118053,-1.6166197286127149
2020-10-02,France,12445,19.065926772869215,11001.42857142857,17.72869653029066,-9.40000000000001
2020-10-03,France,78,0.11949717061340287,11007.857142857143,17.71611212129749,-9.176096181046674
2020-10-04,France,0,0,11005.142857142857,17.71611212129749,-9.218821810297086
2020-10-05,France,34780,53.28348197351477,12329.857142857143,18.32268063476827,6.384893194788546
2020-10-06,France,11447,17.536975795020805,12245,18.448305865413126,3.43183984747378
2020-10-07,France,17867,27.37251214550858,12796,20.260570190072986,-6.280931205859278
2020-10-08,France,18101,27.731003657348786,13531.142857142857,19.195600900320567,17.374871432643097
2020-10-09,France,20730,31.75867111302361,14714.714285714286,19.69875840076052,33.752759381898464
2020-10-10,France,0,0,14703.57142857143,19.6951472225277,33.5734215819869
2020-10-11,France,0,0,14703.57142857143,19.69306805930274,33.60636585492498
2020-10-12,France,43663,66.89237128837192,15972.57142857143,21.679872665215694,29.54384826611362
2020-10-13,France,22160,33.94945257426933,17503,22.787191226971206,42.93997550020416
2020-10-14,France,22119,33.8866399589469,18110.428571428572,23.6745562054548,41.531951949269875
2020-10-15,France,30621,46.911831555807815,19899,25.607740286092508,47.060748748917845
2020-10-16,France,25345,38.82892037431662,20558.285714285714,27.019382686195893,39.71243556012931
2020-10-17,France,0,0,20558.285714285714,27.01084717400922,39.81831430653387
2020-10-18,France,0,0,20558.285714285714,27.01084717400922,39.81831430653387
2020-10-19,France,76258,116.82840046970354,25214.714285714286,31.549769923736992,57.86258586147681
2020-10-20,France,20675,31.674410287591083,25002.571428571428,32.5595866732063,42.847348617787965
2020-10-21,France,27094,41.50841462307099,25713.285714285714,33.56929399303218,41.9805479084663
2020-10-22,France,41622,63.76552865732121,27284.85714285714,36.143188635887356,37.11672517642666
2020-10-23,France,42668,65.3680163555471,29759.571428571428,38.54385615321046,44.757067015037386
2020-10-24,France,25,0.03830037519660349,29763.14285714286,38.546591894295936,44.77443922506047
2020-10-25,France,62,0.09498493048757664,29772,38.553376532187905,44.81752230591768
2020-10-26,France,124905,191.35633455727034,36721.57142857143,47.44365962282351,45.63548494926431
2020-10-27,France,34591,52.99393113702845,38709.57142857143,48.803979520163445,54.82236112856963
2020-10-28,France,35973,55.111175877896684,39978,50.32001780008842,55.476046290689084
2020-10-29,France,47637,72.98059892962401,40837.28571428572,52.18207261250387,49.67014670617927
2020-10-30,France,49495,75.82708281423558,41812.57142857143,54.82479850106951,40.501255298415394
2020-10-31,France,35362,54.1751147080917,46860.71428571428,58.69444955164749,57.44545026926878
2020-11-01,France,46290,70.91697471403101,53464.71428571428,63.75994774550685,79.58052628548396
2020-11-02,France,53542,82.02714755106176,43270,61.27414396560386,17.832647995922994
2020-11-03,France,36633,56.12230578308702,43561.71428571428,63.020422215282146,12.534736702255252
2020-11-04,France,41978,64.31092600012084,44419.57142857143,64.64917302792857,11.110039092929679
2020-11-05,France,57837,88.60715200983823,45876.71428571428,66.42357469596548,12.34026327480837
2020-11-06,France,60727,93.0346753825656,47481.28571428572,68.3997646264668,13.557440004373268
2020-11-07,France,57,0.08732485544825595,42437.71428571428,68.40326637505622,-9.438609862053198
2020-11-08,France,125414,192.13613019627317,53741.142857142855,82.12049103689803,0.5170299236078287
2020-11-09,France,20840,31.927192763888666,49069.42857142857,70.73269519451364,13.402885536003172
2020-11-10,France,22471,34.425909241715075,47046.28571428572,69.40640791627696,7.999160468563498
2020-11-11,France,36224,55.49571164487059,46224.28571428572,69.43387475677511,4.062880905135133
2020-11-12,France,33412,51.187685442756624,42735,67.87723807914172,-6.8481676044803255
2020-11-13,France,24015,36.791340413857306,37490.42857142857,65.08897076482899,-21.041673561613752
2020-11-14,France,32095,49.170021677399554,42067.28571428572,64.73146411977955,-0.8728758785985365
2020-11-15,France,27228,41.71370463412479,28040.714285714286,62.645516256929106,-47.8226312375727
2020-11-16,France,9821,15.045919392233714,26466.571428571428,57.86114281701281,-46.06301275743408
2020-11-17,France,45890,70.30416871088536,29812.14285714286,58.87413302614127,-36.632313466373546
2020-11-18,France,28534,43.714516234395354,28713.571428571428,57.402960900018016,-37.882065704484354
2020-11-19,France,21379,32.752948853127435,26994.571428571428,53.41337496025296,-36.83263968978255
2020-11-20,France,23247,35.61475288781765,26884.85714285714,49.31195192491382,-28.28874417470365
2020-11-21,France,17680,27.086025339037985,24825.571428571428,51.24043053088452,-40.98603937229813
2020-11-22,France,13157,20.156721458468482,22815.428571428572,38.95618704961275,-18.63463840843671
2020-11-23,France,4760,7.292391437433304,22092.428571428572,37.19655838343737,-16.52704759642891
2020-11-24,France,10186,15.605104870104125,16991.85714285714,35.85221521403658,-43.0035699738841
2020-11-25,France,15748,24.126172343844466,15165.285714285714,33.61153383539186,-47.18425831488345
2020-11-26,France,13663,20.931921052447738,14063,31.450407807512658,-47.904340555243905
2020-11-27,France,12672,19.413694179654374,12552.285714285714,30.209147362212452,-53.310945088578805
2020-11-28,France,12580,19.272748798930873,11823.714285714286,28.073627870893258,-52.372841367483986
2020-11-29,France,9784,14.98923483694274,11341.857142857143,26.16473717109454,-50.28865178951587
2020-11-30,France,4329,6.6320929690438595,11280.285714285714,25.563749569438123,-48.940490277858615
2020-12-01,France,8270,12.669764115036433,11006.57142857143,21.44700638402034,-35.22443523368335
2020-12-02,France,14221,21.786785426835927,10788.42857142857,19.880739897766095,-28.86102659268819
2020-12-03,France,12878,19.72928927127439,10676.285714285714,18.950478499062307,-24.082445322579012
2020-12-04,France,11432,17.513995569902843,10499.142857142857,17.65756726206839,-16.35672501308811
2020-12-05,France,12923,19.798229946628275,10548.142857142857,17.13701044832484,-10.788246381364333
2020-12-06,France,11022,16.885869416678545,10725,16.903378159625557,-5.438766641895383
2020-01-23,Germany,0,0,10106.57142857143,16.382493056951752,NA
2020-01-24,Germany,0,0,8925.142857142857,15.267842709087173,NA
2020-01-25,Germany,0,0,6893.571428571428,13.544544684526853,NA
2020-01-26,Germany,0,0,5053.857142857143,12.049407466494872,NA
2020-01-27,Germany,1,0.0011935460904830871,3420.8571428571427,10.662800278383164,NA
2020-01-28,Germany,3,0.0035806382714492616,1575.142857142857,9.286431124050349,NA
2020-01-29,Germany,0,0,0.5714285714285714,8.215771492840153,NA
2020-01-30,Germany,0,0,0.5714285714285714,7.742050566479877,-99.99434597009018
2020-01-31,Germany,1,0.0011935460904830871,0.7142857142857143,6.837152668698025,-99.9919969268199
2020-02-01,Germany,3,0.0035806382714492616,1.1428571428571428,5.281209469514847,-99.98342140710808
2020-02-02,Germany,2,0.0023870921809661743,1.4285714285714286,3.8721450281510315,-99.97173304689487
2020-02-03,Germany,2,0.0023870921809661743,1.5714285714285714,2.6213158511708974,-99.95406330911217
2020-02-04,Germany,0,0,1.1428571428571428,1.2071565692688775,-99.92744422274623
2020-02-05,Germany,0,0,1.1428571428571428,0.0010230395061243522,100
2020-02-06,Germany,0,0,1.1428571428571428,0.0010230395061243522,100
2020-02-07,Germany,1,0.0011935460904830871,1.1428571428571428,0.0011082927983017154,59.999999999999986
2020-02-08,Germany,0,0,0.7142857142857143,0.0011082927983017154,-37.49999999999999
2020-02-09,Germany,1,0.0011935460904830871,0.5714285714285714,0.0011935460904790788,-60.00000000000001
2020-02-10,Germany,0,0,0.2857142857142857,0.0011082927983017154,-81.81818181818181
2020-02-11,Germany,2,0.0023870921809661743,0.5714285714285714,0.0010230395061243522,-50
2020-02-12,Germany,0,0,0.5714285714285714,0.0010230395061243522,-50
2020-02-13,Germany,0,0,0.5714285714285714,0.0010230395061243522,-50
2020-02-14,Germany,0,0,0.42857142857142855,9.377862139469888e-4,-62.49999999999999
2020-02-15,Germany,0,0,0.42857142857142855,6.820263374148986e-4,-40.00000000000001
2020-02-16,Germany,0,0,0.2857142857142857,5.115197530601719e-4,-50
2020-02-17,Germany,0,0,0.2857142857142857,3.410131687054452e-4,0
2020-02-18,Germany,0,0,0,3.410131687054452e-4,-100
2020-02-19,Germany,0,0,0,3.410131687054452e-4,-100
2020-02-20,Germany,0,0,0,3.410131687054452e-4,-100
2020-02-21,Germany,0,0,0,2.557598765280818e-4,-100
2020-02-22,Germany,0,0,0,2.557598765280818e-4,-100
2020-02-23,Germany,0,0,0,1.7050658435071843e-4,-100
2020-02-24,Germany,0,0,0,1.7050658435071843e-4,-100
2020-02-25,Germany,1,0.0011935460904830871,0.14285714285714285,8.525329217335507e-5,Inf
2020-02-26,Germany,10,0.011935460904830872,1.5714285714285714,9.377862139469888e-4,Inf
2020-02-27,Germany,19,0.022677375719178657,4.285714285714286,0.002557598765316893,Inf
2020-02-28,Germany,2,0.0023870921809661743,4.571428571428571,0.0027281053496716196,Inf
2020-02-29,Germany,31,0.036999928804975706,9,0.005370957407169885,Inf
2020-03-01,Germany,51,0.06087085061463745,16.285714285714285,0.009718875308215417,Inf
2020-03-02,Germany,29,0.034612836624009526,20.428571428571427,0.012191220781358954,Inf
2020-03-03,Germany,37,0.044161205347874224,25.571428571428573,0.015345592591921397,17800.000000000004
2020-03-04,Germany,66,0.07877404197188376,33.57142857142857,0.02097230987562738,2036.363636363636
2020-03-05,Germany,220,0.26258013990627915,62.285714285714285,0.03972803415464732,1353.3333333333335
2020-03-06,Germany,188,0.22438666501082039,88.85714285714286,0.05575565308399163,1843.7500000000002
2020-03-07,Germany,129,0.15396744567231824,102.85714285714286,0.0667533277748715,1042.857142857143
2020-03-08,Germany,241,0.28764460780642404,130,0.08729937118961607,698.2456140350878
2020-03-09,Germany,136,0.16232226830569985,145.28571428571428,0.0988938189257375,611.1888111888112
2020-03-10,Germany,281,0.3353864514257475,180.14285714285714,0.12276474073539924,604.4692737430166
2020-03-11,Germany,451,0.5382892868078724,235.14285714285714,0.1603614425856165,600.4255319148936
2020-03-12,Germany,170,0.2029028353821248,228,0.17323468970439837,266.0550458715596
2020-03-13,Germany,1597,1.9060931065014903,429.2857142857143,0.30921369072729293,383.11897106109325
2020-03-14,Germany,910,1.0861269423396094,540.8571428571429,0.3841513345511954,425.8333333333333
2020-03-15,Germany,1210,1.4441907694845355,679.2857142857143,0.4829599001847595,422.5274725274726
2020-03-16,Germany,1477,1.7628675756435197,870.8571428571429,0.6064066672575816,499.4100294985252
2020-03-17,Germany,1985,2.369188989608928,1114.2857142857142,0.7724800804190856,518.5567010309278
2020-03-18,Germany,3070,3.664186497783078,1488.4285714285713,1.0285809701198851,532.9890643985419
2020-03-19,Germany,2993,3.57228344881588,1891.7142857142858,1.2649883493277139,729.6992481203008
2020-03-20,Germany,4528,5.404376697707419,2310.4285714285716,1.6349876373774708,438.20299500831953
2020-03-21,Germany,2365,2.822736503992501,2518.285714285714,1.8256139986860553,365.6101426307448
2020-03-22,Germany,2660,3.174832600685012,2725.4285714285716,2.0318417124630974,301.2197686645636
2020-03-23,Germany,4183,4.992603296490754,3112,2.376861785904887,257.3490813648294
2020-03-24,Germany,3930,4.690636135598533,3389.8571428571427,2.6879510490600858,204.2179487179487
2020-03-25,Germany,4337,5.176409394425149,3570.8571428571427,3.01924534246132,139.90786063921684
2020-03-26,Germany,6615,7.895307388545621,4088.285714285714,3.5687028105444267,116.11539042440718
2020-03-27,Germany,6933,8.274855045319244,4431.857142857143,4.023614377602837,91.81969949916528
2020-03-28,Germany,6824,8.144758521456588,5068.857142857143,4.527802347539764,101.2820512820513
2020-03-29,Germany,4400,5.2516027981255835,5317.428571428572,4.799760349585553,95.10430862773875
2020-03-30,Germany,4790,5.717085773413988,5404.142857142857,5.082204506569158,73.65497612926917
2020-03-31,Germany,4923,5.8758274034482385,5546,5.332678678986253,63.60571452652873
2020-04-01,Germany,6064,7.237663492689441,5792.714285714285,5.5879270357652775,62.221955512882055
2020-04-02,Germany,6922,8.26172603832393,5836.571428571428,5.922887220730139,42.76329582780068
2020-04-03,Germany,6365,7.59692086592485,5755.428571428572,6.079497518459955,29.864938916287908
2020-04-04,Germany,4933,5.8877628643530695,5485.285714285715,6.298427972771425,8.21543317738572
2020-04-05,Germany,4031,4.811184290737325,5432.571428571428,6.41531023634659,2.1653860620063354
2020-04-06,Germany,3251,3.8802183401605164,5212.714285714285,6.3358541680372875,-3.542255941209128
2020-04-07,Germany,4289,5.119119182081961,5122.142857142857,6.36646009992896,-7.6425737983617585
2020-04-08,Germany,5633,6.72324512769123,5060.571428571428,6.476948366590824,-12.639029322548023
2020-04-09,Germany,4885,5.830472652009881,4769.571428571428,6.329460171123984,-18.281280595261407
2020-04-10,Germany,3990,4.762248901027518,4430.285714285715,6.0785597322460045,-23.024225575853848
2020-04-11,Germany,2737,3.2667356496522095,4116.571428571428,5.73012952711712,-24.95247024507124
2020-04-12,Germany,2946,3.516186782563175,3961.5714285714284,5.606171240291234,-27.077416640370256
2020-04-13,Germany,2218,2.647285228691487,3814,5.386899772811056,-26.832744114664685
2020-04-14,Germany,1287,1.5360938184517332,3385.1428571428573,5.076918802454162,-33.91158834193278
2020-04-15,Germany,3394,4.0508954310995975,3065.285714285714,4.849292512340602,-39.42807136404697
2020-04-16,Germany,2945,3.5149932364726917,2788.1428571428573,4.510240169351228,-41.543115583909895
2020-04-17,Germany,3699,4.41492698869694,2746.5714285714284,4.282954892406377,-38.00464336385916
2020-04-18,Germany,1945,2.3214471459896044,2633.4285714285716,4.028218055380416,-36.02859522487506
2020-04-19,Germany,1842,2.1985118986698464,2475.714285714286,3.841598598804167,-37.50676138617431
2020-04-20,Germany,1881,2.245060196198687,2427.5714285714284,3.7248015885211787,-36.351037530901195
2020-04-21,Germany,1226,1.4632875069322648,2418.8571428571427,3.463670754581915,-28.544902093180294
2020-04-22,Germany,2357,2.8131881352686365,2270.714285714286,3.1843809694088727,-25.921610663186833
2020-04-23,Germany,2481,2.9611878504885394,2204.4285714285716,2.9794320550144913,-20.93559460982733
2020-04-24,Germany,1870,2.231931189203373,1943.142857142857,2.7986950755984807,-29.252054509518356
2020-04-25,Germany,1514,1.807028780991394,1881.5714285714287,2.6944302992655653,-28.550504502549636
2020-04-26,Germany,1257,1.5002874357372407,1798,2.5504374887779986,-27.37449509521062
2020-04-27,Germany,988,1.1792235373972901,1670.4285714285713,2.4455759393998417,-31.189313246630967
2020-04-28,Germany,1154,1.3773521884174826,1660.142857142857,2.4342372515402526,-31.366643042759268
2020-04-29,Germany,1627,1.9418994892159829,1555.857142857143,2.283594684262851,-31.481597986788298
2020-04-30,Germany,1470,1.754512753010138,1411.4285714285713,2.1578460783012403,-35.973041280539185
2020-05-01,Germany,1068,1.2747072246359372,1296.857142857143,1.933544666582597,-33.25981473312748
2020-05-02,Germany,890,1.0622560205299476,1207.7142857142858,1.843602443335479,-35.813529724394506
2020-05-03,Germany,697,0.8319016250667117,1127.7142857142858,1.7459874237923978,-37.279516923565865
2020-05-04,Germany,488,0.5824504921557465,1056.2857142857142,1.6272295877893306,-36.76558624818267
2020-05-05,Germany,855,1.0204819073630396,1013.5714285714286,1.5956006163915288,-38.946734360209966
2020-05-06,Germany,1155,1.3785457345079657,946.1428571428571,1.493126159194338,-39.18832063171426
2020-05-07,Germany,1268,1.5134164427325545,917.2857142857143,1.3897139157831961,-35.01012145748987
2020-05-08,Germany,1158,1.3821263727794149,930.1428571428571,1.3290135717529135,-28.27715355805244
2020-05-09,Germany,736,0.8784499225955522,908.1428571428571,1.2626865104389249,-24.80482611781406
2020-05-10,Germany,555,0.6624180802181134,887.8571428571429,1.2028386993304159,-21.269318469723842
2020-05-11,Germany,697,0.8319016250667117,917.7142857142857,1.1780299913068029,-13.11874492832026
2020-05-12,Germany,595,0.7101599238374369,880.5714285714286,1.1303734009796569,-13.121916842847076
